kepid,kepoi_name,kepler_name,ra,dec
2558163,K04655.01,,287.06534,37.899479
8107611,K04656.01,,295.24191,43.972599
8377197,K04727.01,,295.85498,44.301601
6137779,K04728.01,,295.85782,41.415691
11913072,K04729.01,,291.06143,50.22694
8752940,K04730.01,,291.58875,44.907509
9083470,K04731.01,,289.72168,45.439758
5783732,K04514.01,,289.5531,41.056931
6278762,K03158.05,Kepler-444 f,289.75229,41.634605
7900100,K04515.01,,294.85272,43.686459
9849884,K04516.01,,298.45123,46.620861
11243547,K04517.01,,291.54214,48.991192
4384909,K07693.01,,296.22168,39.405762
9009036,K04585.01,Kepler-1616 b,286.54364,45.304871
11506654,K04586.01,,291.51758,49.43462
5687700,K04587.01,,285.22415,40.958931
8806985,K04588.01,,286.51355,45.038044
10491525,K04589.01,,298.90598,47.611359
3859042,K07675.01,,293.73605,38.940041
6527078,K04657.01,,293.29279,41.997589
4946049,K04658.01,,297.23672,40.034039
2857607,K04659.01,Kepler-1965 b,292.51468,38.02206
5559651,K04660.01,,298.22543,40.783989
5962262,K04661.01,Kepler-1966 b,292.46387,41.299068
5437348,K04448.01,,288.23523,40.612839
8429668,K04449.01,,291.39969,44.473099
7429240,K04450.01,Kepler-1606 b,286.37827,43.07325
10120548,K04451.01,,282.19565,47.105679
4474462,K04452.01,,294.30099,39.519058
7032001,K04518.01,,291.27859,42.53738
4141593,K07685.02,,286.77313,39.277531
10003058,K04519.01,,288.01013,46.978519
9031703,K04520.01,,295.21426,45.324509
6199864,K04521.01,,290.16943,41.54974
9577855,K04522.01,,286.83643,46.288509
12204137,K04590.01,,288.87082,50.815559
4386607,K07694.01,,296.52655,39.49091
5389956,K04591.01,,298.54257,40.51479
12108364,K04592.01,,289.97791,50.668259
8295671,K04593.01,,290.3602,44.273361
10662202,K00750.02,,290.46512,47.92918
10407210,K04662.01,,292.83698,47.55394
7457278,K03188.01,,295.30386,43.059681
3934657,K07676.01,,284.73474,39.045361
7515336,K04663.01,,287.67059,43.197239
8984755,K04664.01,,300.94925,45.247952
7366895,K04665.01,,293.06857,42.957211
10729472,K04453.01,,291.16476,48.052429
6200612,K04454.01,,290.38583,41.552311
9777200,K04455.01,,294.51309,46.500759
3557560,K04456.01,,294.67126,38.698971
12109267,K04457.01,,290.51242,50.649288
8700895,K04523.01,,296.04425,44.80529
5003670,K04524.01,Kepler-1962 b,289.5484,40.1642
5200084,K03159.01,,295.33606,40.392132
4144873,K07686.01,,288.03705,39.208988
5003670,K04524.02,,289.5484,40.1642
9171886,K04525.01,,297.81274,45.508678
3337061,K03172.02,,290.03314,38.426861
5696918,K04594.01,,289.07382,40.977531
12265786,K04595.01,,295.41479,50.979012
8487838,K04596.01,,288.95825,44.577999
10873178,K04597.01,,296.3609,48.213001
11337012,K04666.01,,284.04172,49.138199
8359569,K04667.01,,289.63535,44.379711
8937762,K04668.01,,285.21283,45.2514
2720828,K04669.01,,293.14069,37.994469
9837828,K04670.01,,294.58066,46.610592
4857058,K03061.02,,297.04208,39.912231
8652577,K04458.01,,300.29211,44.731041
8804937,K04459.01,,285.43997,45.011559
9947389,K04460.01,,290.14725,46.802872
11912987,K04461.01,,291.00818,50.255589
3765917,K04526.01,,295.96893,38.867168
4136659,K07683.01,,284.91156,39.298618
3438976,K04527.01,,290.12021,38.534821
7833305,K04528.01,,295.37476,43.500431
6610064,K04529.01,,292.97867,42.056492
12647577,K04530.01,,290.73434,51.770962
5476671,K04598.01,,298.75528,40.665218
7335972,K04599.01,,281.04361,42.975761
4252671,K07687.01,,288.86908,39.30986
2694632,K04600.01,,286.37338,37.919003
11153476,K04601.01,,298.43478,48.706139
6144039,K04602.01,,297.23273,41.433411
5428471,K04671.01,,284.34848,40.690659
7283710,K04672.01,,292.32425,42.88496
5985713,K03190.01,,298.26816,41.251663
10794509,K04673.01,,290.73431,48.16341
6839010,K04674.01,,282.58282,42.346352
9775385,K04462.01,,293.85294,46.590809
6197344,K04463.01,,289.41428,41.51004
11357664,K04464.01,,295.30652,49.179668
2576224,K04465.01,,291.54626,37.817749
3967501,K07677.01,,294.88538,39.084202
7272132,K04466.01,,288.63861,42.857288
6437226,K04531.01,,289.94693,41.802818
2710623,K04532.01,,290.89783,37.972778
3330684,K04533.01,,288.11703,38.437733
2696703,K03161.01,,287.0574,37.991367
7699298,K04534.01,,296.97321,43.394669
8430053,K04603.01,,291.53922,44.44706
7115661,K03174.01,,291.12354,42.663353
2853889,K04604.01,,291.75128,38.034431
12458605,K04605.01,,290.42307,51.388729
4845862,K04606.01,,294.60608,39.920361
10130057,K04675.01,,287.14621,47.183529
4953173,K04676.01,,298.74335,40.07214
9838608,K04677.01,,294.88477,46.646591
4247811,K04678.01,,287.17123,39.388329
6543645,K04679.01,,297.53574,41.940571
5352640,K04467.01,,288.72598,40.531631
8738244,K03157.01,,284.49561,44.988121
4157052,K04468.01,,291.48654,39.211723
10006641,K04469.01,,289.75653,46.952888
10815916,K04470.01,,298.23792,48.175758
3547760,K04535.01,,292.25284,38.60899
7281484,K04536.01,,291.61011,42.810459
4848115,K04537.01,,295.14267,39.93071
4048898,K07678.01,,289.24884,39.106541
5991765,K04538.01,,299.51422,41.220589
3962872,K04539.01,,293.72696,39.0368
11912911,K04607.01,,290.96017,50.284679
7045435,K04608.01,,295.18976,42.523319
2972800,K04609.01,,286.78522,38.151642
8573168,K04610.01,,296.50925,44.625912
10801249,K04611.01,,293.4678,48.12608
4587135,K04680.01,,297.59964,39.626339
3857860,K04681.01,,293.44537,38.929588
5024252,K04682.01,,295.29333,40.183308
7430876,K03193.01,,287.07892,43.068771
4843592,K04683.01,,294.02347,39.92408
9602775,K04684.01,,297.19739,46.22826
8955709,K04471.01,,292.8598,45.205791
7031430,K04472.01,,291.08929,42.590969
7133294,K04473.01,Kepler-1607 b,296.05984,42.65604
4381429,K04474.01,Kepler-1608 b,295.56357,39.417599
11912916,K04475.01,,290.96243,50.272629
12108293,K04540.01,,289.94019,50.652771
5301093,K07724.01,,298.12234,40.462349
5511659,K04541.01,,283.25119,40.72311
9640946,K04542.01,,287.97504,46.35326
9776186,K04543.01,,294.15503,46.575706
9752973,K03162.01,,282.19479,46.522888
8044600,K04612.01,,296.90204,43.839821
10220837,K04613.01,Kepler-1963 b,296.58755,47.207161
10991239,K03178.01,,298.23517,48.49789
7583650,K04614.01,,281.73087,43.282341
9345819,K04615.01,,293.21414,45.82597
9180566,K04616.01,,300.1965,45.513931
3867794,K04685.01,,295.73773,38.903912
5819801,K04686.01,,298.90576,41.04261
11092040,K04687.01,,295.53461,48.677391
4851145,K04688.01,,295.82114,39.975479
10292540,K04689.01,,298.15717,47.331268
3732894,K04476.01,,286.94647,38.885189
6276791,K04477.01,,289.10422,41.69014
6278762,K03158.01,Kepler-444 b,289.75229,41.634605
6276791,K04477.02,Kepler-1958 b,289.10422,41.69014
8636600,K04478.01,Kepler-1959 b,296.02225,44.732658
10220950,K04544.01,,296.62296,47.291142
10140122,K04545.01,,291.45813,47.15863
5033823,K04546.01,,297.27325,40.136761
10342316,K04547.01,,292.93661,47.499931
5305399,K07725.01,,298.93066,40.419102
3223433,K04548.01,,288.12555,38.347431
8803757,K04904.01,,284.72797,45.064968
12021811,K04905.01,,296.09058,50.408772
9479306,K04906.01,,297.05664,46.08353
5437762,K04907.01,,288.39761,40.6269
3962684,K04908.01,,293.68207,39.01112
4730442,K07702.01,,286.112,39.80323
9447166,K03296.01,Kepler-1459 b,282.42303,46.014019
9643043,K03297.01,,289.15082,46.344151
8151055,K03298.01,Kepler-1460 b,285.5578,44.010792
7177555,K03299.01,,283.01282,42.723679
3348082,K01196.02,Kepler-274 b,292.92276,38.47728
4996057,K07712.01,,286.69318,40.170109
8349399,K04763.01,,284.38248,44.308231
6043562,K04764.01,,292.18646,41.328041
10615440,K04765.01,Kepler-1622 b,297.32889,47.815472
4919550,K04766.01,,290.46756,40.056438
5802292,K04767.01,,295.10959,41.07579
5126932,K07718.01,,298.46381,40.216812
10034146,K04835.01,,299.52527,46.917549
4175105,K04836.01,,295.58548,39.299259
5645170,K04837.01,,298.12167,40.81358
8216763,K04838.01,,284.26859,44.19754
9110610,K04839.01,,298.40958,45.461639
2437897,K04909.01,,290.26178,37.787189
9307966,K04910.01,,300.75897,45.71788
5556726,K03223.01,,297.62054,40.76302
2554853,K04911.01,,286.0275,37.89447
5208962,K04912.01,,297.19199,40.387951
7889486,K03300.01,,291.28296,43.608238
7889486,K03300.02,,291.28296,43.608238
4742188,K07703.01,,290.38721,39.829941
8301878,K03301.01,,292.62964,44.283119
8233802,K03302.01,,291.97253,44.12999
7510820,K03303.01,Kepler-1461 b,285.83047,43.198391
10221505,K04768.01,,296.78934,47.234531
6116035,K04769.01,,289.43906,41.492977
8958359,K04770.01,,293.81812,45.20153
11658036,K04771.01,,289.68073,49.745831
8397947,K04772.01,,301.57855,44.31218
6665860,K04840.01,,282.09314,42.160271
7983117,K03214.01,Kepler-1988 b,298.67377,43.795479
5480884,K04841.01,,299.54672,40.681911
12506417,K04842.01,,289.08319,51.47406
10187563,K04843.01,,281.86789,47.256649
5769810,K04913.01,,283.6788,41.096882
12071754,K04914.01,,296.40094,50.558338
10384298,K03224.01,,281.32745,47.584869
3109550,K03225.01,,289.67175,38.297871
5544450,K03226.01,,294.89734,40.798168
9307105,K03304.01,,300.49106,45.796909
6880517,K03305.01,Kepler-1462 b,296.39752,42.396919
6615511,K03306.01,Kepler-1463 b,294.4873,42.00692
6131130,K03307.01,,294.13626,41.456692
3632089,K03308.01,Kepler-1464 b,287.23569,38.754162
4742452,K07704.01,,290.46088,39.837212
9959494,K03205.01,,295.19992,46.814621
8397947,K04772.02,Kepler-1705 b,301.57855,44.31218
7906892,K04773.01,,296.8432,43.697441
4277304,K04774.01,,295.12238,39.391033
8626325,K04775.01,,292.40323,44.782009
3098605,K04844.01,,286.14777,38.241798
11456405,K04845.01,,292.50577,49.331959
8320630,K04846.01,,298.28214,44.27206
4544684,K04847.01,,285.92587,39.669209
9005321,K04848.01,,284.76764,45.341228
8975368,K03227.01,,298.40298,45.29723
9291039,K03230.01,,295.71942,45.747559
5168498,K07719.01,,285.28674,40.342339
10489539,K03231.01,,298.35858,47.638592
9569711,K03232.01,Kepler-1912 b,282.11783,46.22393
12314973,K00279.03,Kepler-450 d,295.48651,51.0135
3348082,K01196.03,Kepler-274 c,292.92276,38.47728
3632089,K03308.02,Kepler-1464 c,287.23569,38.754162
5563300,K03309.01,,298.96829,40.797352
12253769,K03310.01,,288.80457,50.99062
12735830,K03311.01,Kepler-1465 b,289.81934,51.90485
8054719,K04776.01,,299.34955,43.8503
6592335,K04777.01,Kepler-1971 b,287.26215,42.03231
5651829,K04778.01,,299.46524,40.89109
4762283,K07706.01,,295.79251,39.89257
9094763,K04779.01,,293.98932,45.48415
3849187,K04780.01,,291.13574,38.90543
2976017,K04849.01,,287.81729,38.194809
6786224,K04850.01,,294.33328,42.26413
10338279,K03216.01,,291.37064,47.435509
4851239,K04851.01,,295.84006,39.931221
5009688,K07713.01,,291.38626,40.18026
11072016,K04852.01,,284.94226,48.666512
3245969,K01101.02,,294.11566,38.393478
10057494,K03234.01,Kepler-1443 b,283.43576,47.06686
7902003,K03236.01,,295.43915,43.676311
6587796,K03237.01,Kepler-1444 b,285.33063,42.040428
9489953,K03238.01,,300.02124,46.090778
5305240,K03239.01,,298.89642,40.477009
11905409,K03312.01,,286.50211,50.246189
9571186,K03313.01,,283.04764,46.265331
9838060,K03314.01,,294.66592,46.665852
8554701,K03315.01,Kepler-1466 b,289.83121,44.609859
5389632,K07726.01,,298.48325,40.585949
9031209,K03316.01,Kepler-1467 b,295.04855,45.342682
5951416,K04781.01,,288.97574,41.279121
5612697,K03206.01,,289.57462,40.807594
8973285,K04782.01,,297.9487,45.255039
4645833,K04783.01,,289.07837,39.70882
8940918,K04784.01,,286.7695,45.234131
3758922,K04853.01,,294.47876,38.883659
8360041,K04854.01,,289.80804,44.362518
9827596,K04855.01,,290.36142,46.661331
9782748,K04856.01,,296.52145,46.540539
2860656,K04857.01,,293.17578,38.042019
6206559,K03240.01,,292.34503,41.585289
5024429,K07714.01,,295.31754,40.190639
9532117,K03241.01,,294.17792,46.191711
6928906,K03242.01,,284.45609,42.439831
9821151,K03243.01,,286.85983,46.625511
8073705,K03245.01,Kepler-1445 b,280.24945,43.915058
8330548,K01132.02,,301.01672,44.233841
4271474,K03324.01,Kepler-1469 b,293.82135,39.39135
5130983,K03325.01,,299.26376,40.263741
11497958,K01422.04,Kepler-296 f,286.54001,49.437328
11093538,K03326.01,,296.11771,48.664108
11044779,K03327.01,,297.983,48.555649
6438379,K04785.01,,290.30505,41.838459
9145415,K04786.01,,287.58789,45.598492
4545926,K04787.01,,286.46796,39.652321
9396760,K04788.01,,288.43149,45.918869
5119619,K04789.01,,296.78345,40.229111
9582496,K04858.01,,289.4585,46.276379
7094944,K04859.01,,283.06223,42.629002
3343281,K04860.01,,291.73026,38.411461
2573108,K03217.01,,290.86154,37.885422
6425597,K04861.01,,285.09976,41.874378
9885417,K03246.01,Kepler-1446 b,289.42395,46.72617
3336476,K03247.01,,289.87814,38.427269
10917433,K03248.01,,290.46509,48.332249
5091479,K07715.01,,289.44324,40.253529
9083564,K03249.01,,289.7605,45.455608
7335713,K03250.01,,280.90244,42.935719
8331612,K03318.01,Kepler-1915 b,301.27869,44.25053
8874090,K01404.02,,287.05453,45.18037
8331612,K03318.02,,301.27869,44.25053
5185765,K07720.01,,291.43582,40.35881
5965819,K03319.01,Kepler-1468 d,293.51984,41.277409
5965819,K03319.02,Kepler-1468 b,293.51984,41.277409
8328916,K04790.01,,300.58502,44.2131
11294883,K04791.01,,290.73477,49.086639
3832474,K00806.05,,285.28363,38.947281
10155029,K03208.01,,296.67984,47.173313
11618569,K04792.01,,295.57159,49.607479
11973517,K04862.01,,296.59799,50.356651
5471566,K04863.01,,297.68759,40.670361
7345248,K04864.01,,285.45886,42.931049
5814013,K04865.01,,297.70941,41.028149
7117355,K04866.01,,291.65839,42.632439
5653072,K03252.01,,299.69125,40.855957
2707985,K03253.01,,290.25375,37.92691
9899141,K03254.01,,295.13477,46.76965
8183288,K03255.01,Kepler-437 b,297.34738,44.026939
11305996,K03256.01,,295.95798,49.041012
5965819,K03319.03,Kepler-1468 c,293.51984,41.277409
6690171,K03320.01,,291.42685,42.164082
6859801,K03321.01,,290.80301,42.34441
7767733,K03322.01,,296.4621,43.459728
5193659,K03323.01,,293.73444,40.307201
5201593,K07721.01,,295.66525,40.363739
6220312,K04793.01,,296.12253,41.561138
6358937,K04794.01,,290.09427,41.742779
9007609,K04795.01,,285.88486,45.380138
11038580,K04796.01,,295.77237,48.53656
7771181,K04797.01,,297.34842,43.421219
9509223,K04867.01,,282.67715,46.152851
6720773,K04868.01,,298.80429,42.164162
8056651,K04869.01,,299.81876,43.825741
4665991,K04870.01,,294.76459,39.762718
10191036,K03218.01,,283.85147,47.24366
8280511,K01151.03,Kepler-271 d,283.00296,44.284229
10420301,K03257.01,,297.38513,47.543411
4366323,K03258.01,,291.93756,39.419941
2853029,K03259.01,,291.56476,38.074589
12156174,K03260.01,Kepler-1447 b,289.64343,50.727089
4634135,K03328.01,,284.30792,39.70039
6955671,K03329.01,,293.94241,42.4259
5097856,K07716.01,,291.37067,40.216061
4736644,K03330.01,Kepler-1470 b,288.69501,39.883202
5876805,K03331.01,,291.96497,41.122162
5818068,K03332.01,,298.56927,41.00351
10139390,K04798.01,,291.17566,47.10561
8278073,K04799.01,,281.55267,44.228531
5273713,K07722.01,,291.41714,40.48592
3526331,K04800.01,,285.31628,38.686619
10810859,K04801.01,,296.82895,48.173279
7017274,K03209.01,,285.92322,42.54985
6767227,K04871.01,,288.52902,42.27626
11496490,K04872.01,,285.66937,49.439911
1430305,K04873.01,,290.9288,37.085251
7117549,K04874.01,,291.72806,42.680408
2986833,K04875.01,,290.78214,38.18779
12055539,K03261.01,Kepler-1448 b,287.8674,50.595581
12056139,K03262.01,Kepler-1449 b,288.23175,50.567879
11853130,K03263.01,,285.09586,50.10096
4774646,K07707.01,,298.27521,39.850971
9345933,K03264.01,,293.25903,45.837448
10030778,K03265.01,,298.50607,46.948029
7870282,K04732.01,,282.17203,43.69651
11153259,K03200.01,,298.34344,48.702381
9021075,K04733.01,Kepler-1968 b,291.50812,45.370159
5783938,K04734.01,,289.61075,41.019489
11338056,K04735.01,,284.76093,49.141979
3445812,K04802.01,,291.9837,38.595409
4473613,K04803.01,Kepler-1623 b,294.0827,39.556099
10676750,K04804.01,,296.09842,47.992699
8960918,K04805.01,,294.59283,45.28772
4647662,K04806.01,,289.64139,39.788029
9822284,K04807.01,,287.55508,46.68224
8940700,K04876.01,,286.66867,45.208302
9581589,K04877.01,,288.97183,46.265202
11804437,K04878.01,,286.22812,50.01358
9850966,K04879.01,,298.75122,46.636261
8747009,K04880.01,,289.23987,44.99358
8826007,K03266.01,Kepler-1450 b,294.55383,45.08139
8280511,K01151.04,,283.00296,44.284229
8620402,K03267.01,Kepler-1913 b,290.21667,44.779678
8379021,K03268.01,,296.40448,44.367458
8104030,K03269.01,,294.06802,43.936871
4813793,K07708.01,,283.69885,39.936642
5282477,K04736.01,,293.94794,40.455818
7266212,K04737.01,,286.21729,42.86092
6681546,K04738.01,,288.74893,42.191738
6421137,K04739.01,,282.87473,41.836727
9893278,K04740.01,,292.85391,46.77375
9419020,K04808.01,,297.2905,45.955029
4548162,K04809.01,,287.43542,39.692989
4270799,K04810.01,,293.65369,39.31641
8811490,K04811.01,,288.85754,45.097691
7293937,K03211.01,,295.25244,42.896114
8043721,K04812.01,,296.66177,43.811432
7985733,K03219.01,,299.33368,43.717815
8094120,K04881.01,,290.55087,43.994362
6522824,K04882.01,,291.95251,41.959911
6802536,K04883.01,,298.03253,42.20034
4750341,K04884.01,,292.8699,39.844429
9935642,K04885.01,,283.45764,46.819538
6612327,K03270.01,,293.6203,42.081871
7285757,K03271.01,Kepler-1986 b,292.95819,42.854889
7285757,K03271.02,,292.95819,42.854889
5211922,K03273.01,,297.79987,40.349281
5280587,K03274.01,Kepler-1451 b,293.44644,40.409889
8129005,K04741.01,,300.78387,43.962059
4840156,K07709.01,,293.09384,39.974579
4138008,K04742.01,Kepler-442 b,285.36658,39.280079
4262040,K03202.01,,291.5072,39.323662
6468904,K04743.01,,298.68402,41.83149
5709906,K04744.01,,293.17435,40.950809
4840672,K04813.01,,293.24039,39.949444
9777556,K04814.01,,294.64285,46.549412
7287677,K04815.01,,293.54733,42.828442
10753922,K04816.01,,299.13177,48.06171
5980061,K04817.01,,297.04388,41.284012
7692248,K04886.01,,294.95074,43.324341
4059887,K04887.01,,292.26559,39.129841
8288741,K04888.01,,287.36786,44.27322
6852354,K04889.01,,288.42035,42.309509
6691169,K04890.01,,291.72189,42.117298
5816811,K01042.02,,298.33893,41.073479
5303346,K03275.01,,298.54089,40.471642
3858879,K03276.01,,293.69415,38.995628
8280511,K01151.05,,283.00296,44.284229
3120904,K03277.01,Kepler-1452 b,292.42282,38.266331
3342467,K03278.01,,291.52487,38.455849
11757451,K04745.01,Kepler-443 b,288.61053,49.968632
2711597,K04746.01,,291.12454,37.986511
8047428,K04747.01,Kepler-1621 b,297.5885,43.841221
11513486,K04748.01,Kepler-1969 b,294.78433,49.4921
4851283,K07710.01,,295.85056,39.947193
6520519,K04749.01,,291.21164,41.9856
9459162,K04818.01,,289.3483,46.05468
5024138,K04819.01,,295.27487,40.19508
9969287,K04820.01,,298.38007,46.8894
9086001,K04821.01,,290.77032,45.498051
4927734,K03212.01,,292.91702,40.09243
11189311,K03220.01,Kepler-1442 b,291.25562,48.846924
10747501,K04891.01,,297.48297,48.022499
10586744,K04892.01,,285.70697,47.869968
11970050,K04893.01,,295.08194,50.344601
10031918,K04894.01,,298.82587,46.956669
5276332,K07723.01,,292.20465,40.48563
3544640,K03279.01,Kepler-1914 b,291.43143,38.654388
10653179,K03280.01,Kepler-1453 b,286.12555,47.947609
12066569,K03282.01,Kepler-1455 b,294.08307,50.502769
6497146,K03284.01,Kepler-438 b,281.64581,41.951092
8625813,K03285.01,,292.17496,44.783989
4651399,K07698.01,,290.70056,39.799679
5308296,K04750.01,,299.49188,40.472481
9953575,K04751.01,,292.78592,46.808411
7887890,K04752.01,,290.74271,43.604431
3122872,K03203.01,,292.89218,38.270512
4544628,K04753.01,,285.90179,39.654411
9702945,K04822.01,,288.50702,46.406712
11401253,K04823.01,,290.99005,49.233131
7052511,K04824.01,,296.82028,42.514198
4764774,K04825.01,,296.28137,39.874969
10549902,K04826.01,,297.21347,47.775429
12416597,K04895.01,,295.51495,51.203739
11135694,K04896.01,,290.90042,48.74614
9910828,K04897.01,,298.79605,46.722858
10065053,K04898.01,,287.34897,47.060982
11867608,K04899.01,,293.71948,50.18203
8016691,K03286.01,Kepler-1456 b,286.94531,43.822769
6584273,K03287.01,Kepler-1457 b,283.7706,42.027241
5768816,K03288.01,Kepler-1458 b,283.21161,41.038059
3644071,K01192.02,,291.03217,38.703911
5360974,K03289.01,,291.35443,40.588879
10291589,K04754.01,,297.90527,47.33683
10118266,K04755.01,,280.66519,47.114059
5695615,K04756.01,,288.61057,40.92474
4670267,K07699.01,,295.7168,39.777142
7435780,K04757.01,,288.97589,43.099178
8938937,K04758.01,,285.80185,45.216831
